key_id,length,value
kgw-04,512,12.923392917769013
kgw-04,512,10.473212116777296
kgw-04,512,3.0609818451377384
kgw-04,512,0.8381580761249494
kgw-04,512,5.773502691896258
kgw-04,512,8.403653918204553
kgw-04,512,8.079647378096768
kgw-04,512,10.174851712038027
kgw-04,512,7.268800519542946
kgw-04,512,7.162190286286011
kgw-04,512,5.4550055013943775
kgw-04,512,14.156225509729024
kgw-04,512,6.861300805762172
kgw-04,512,6.032086208778172
kgw-04,512,6.314265226864584
kgw-04,512,12.698094768045127
kgw-04,512,6.417495425684222
kgw-04,512,6.579383579659138
kgw-04,512,3.683760776427254
kgw-04,512,8.534859274986486
kgw-04,512,7.049377769510539
kgw-04,512,5.974529834860508
kgw-04,512,5.207975310397793
kgw-04,512,9.699484522385712
kgw-04,512,9.751553253901083
kgw-04,512,4.626134250022507
kgw-04,512,12.83267862153364
kgw-04,512,9.130621059427956
kgw-04,512,12.582019697252838
kgw-04,512,13.968144691451906
kgw-04,512,6.960274049716834
kgw-04,512,10.490318566455977
kgw-04,512,7.35747155664606
kgw-04,512,12.614089931402415
kgw-04,512,3.0486055597950434
kgw-04,512,10.008239945697502
kgw-04,512,10.64862706770062
kgw-04,512,6.341743097160941
kgw-05,128,5.917113520619842
kgw-05,128,7.023116047838504
kgw-05,128,5.112338016993791
kgw-05,128,6.299068254080536
kgw-05,128,6.111753868860832
kgw-05,128,4.8488257455915145
kgw-05,128,6.090776713655637
kgw-05,128,4.023398993836124
kgw-05,128,5.846434037980073
kgw-05,128,4.699219793398332
kgw-05,128,8.088223218897317
kgw-05,128,4.355197117867786
kgw-05,128,6.516946235415336
kgw-05,128,5.719875971738852
kgw-05,128,4.905778905196062
kgw-05,128,3.318245423137361
kgw-05,128,5.174529696093895
kgw-05,128,8.315218406202998
kgw-05,128,5.070724870494426
kgw-05,128,5.973163205427982
kgw-05,128,6.923703443728202
kgw-05,128,8.381325221355192
kgw-05,128,4.633154936028647
kgw-05,128,1.7149858514250884
kgw-05,128,4.905778905196062
kgw-05,128,4.699219793398332
kgw-05,128,8.589556903873333
kgw-05,128,7.800284895082002
kgw-05,128,4.424923253510506
kgw-05,128,6.647097715994327
kgw-05,128,5.749792108382484
kgw-05,128,3.3730961708462712
kgw-05,128,5.186357593219519
kgw-05,128,5.938574464184706
kgw-05,128,6.351692687780163
kgw-05,128,5.525456240589248
kgw-05,128,4.905778905196062
kgw-05,128,2.7874925905782666
kgw-05,128,6.7158789672707995
kgw-05,128,6.090776713655637
kgw-05,128,7.8859162479719505
kgw-05,128,6.192296651092069
kgw-05,128,4.58257569495584
kgw-05,128,4.074462676957418
kgw-05,128,1.5009575487729128
kgw-05,128,5.806929490490382
